Time,Misoperation,Motor current state,Brake,Motor temperature,System fault light,Braking system fault display,Accelerator opening,High Voltage Detection Complete Flag,low-voltage power-off request flag,current motor speed,current motor torque,DC bus voltage,DC bus current,Motor phase current (effective value),Motor maximum drive torque,Motor maximum braking torque,Speed signal,Active drive,Drive Motor Output Power MCU Part Number,Accelerator pedal voltage,Gear switch A voltage,Gear switch B voltage,Gear switch C voltage,Gear switch D voltage,Total number of drive motors,Drive motor serial number,Total number of drive motor failures,Battery voltage,Slow charge wakeup signal,Vehicle model,Power Battery Positive Relay Current Control Command Status,Power Battery Precharge Relay Current Control Command Status,SOC (State of charge),Current status allows maximum feedback power,Current status allows maximum discharge power,BMS self-test counter,Power battery internal total voltage V1,Power battery charge/discharge current,Power battery external total voltage V2,Power battery load voltage V3,Single cell core voltage,Single cell minimum voltage,Power battery positive to GND insulation resistance,Power Battery Negative Resistance to GND Insulation Resistance,Single cell temperature,Single cell minimum temperature,Power battery available energy,Power battery available capacity,Effective cell voltage,Effective temperature collection points,DCDC current status,Slow charge CC voltage,Low battery alert,Driving range ,Mileage value,Prohibited high-voltage power-on flag,Vehicle bootloader flag,On-board charger output voltage instruction,Car charger output current instruction,Car Charger Work Instruction,Car Charger Network Status Control Command,charging ,Power Battery Heater Relay Instruction,High voltage power-down request (VCU) charge self-test counter,High-voltage power-down request (charging),Remote refresh mode enable command,System fault light_BMS,Power Battery System Fault Indicator VCU ,Troubleshooting Level,Collision signal status,Operating mode,Battery pack 1 monomer minimum number,Battery pack 1 monomer maximum number,Battery pack 1 maximum temperature,Battery pack 1 minimum temperature,Temperature sensor 1,Temperature sensor 2,Temperature sensor 3,Temperature sensor 4,Temperature sensor 5,Temperature sensor 6,Temperature sensor 7,Temperature sensor 8,Temperature sensor 9,total milage,The current status of car charger,Car Charge Wakeup Output Signal Status,Slow charge gun connection status,Charging mode,Power supply equipment status,Charger output current,Charger output voltage,Speed,Power battery pack number,Power battery pack number length,Power battery subsystem number,Total number of battery cells,Power battery temperature point total,Total battery power failure,cell voltage nr. 1,cell voltage nr. 2,cell voltage nr. 3,cell voltage nr. 4,cell voltage nr. 5,cell voltage nr. 6,cell voltage nr. 7,cell voltage nr. 8,cell voltage nr. 9,cell voltage nr. 10,cell voltage nr. 11,cell voltage nr. 12,cell voltage nr. 13,cell voltage nr. 14,cell voltage nr. 15,cell voltage nr. 16,cell voltage nr. 17,cell voltage nr. 18,cell voltage nr. 19,cell voltage nr. 20,cell voltage nr. 21,cell voltage nr. 22,cell voltage nr. 23,cell voltage nr. 24,cell voltage nr. 25,cell voltage nr. 26,cell voltage nr. 27,cell voltage nr. 28,cell voltage nr. 29,cell voltage nr. 30,cell voltage nr. 31,Maximum unit voltage number,Maximum temperature number,Lowest temperature number,Lowest cell voltage number,Maximum unit voltage package number,Maximum temperature package number,Minimum temperature package number,Lowest monomer voltage package number
2016/03/24 20:34:32.000.,0,0,0,38,0,0,0,1,0,0,0,126.9,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,88.8,7.36,44.99,3,126.96,-23.42,126.96,126.96,4.1035,3.9835,3999,3999,32,30,19.38,152.7,31,9,1,0,0,155.3,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127,0,1,30,1,31,9,0,4.0935,4.1032,4.0957,4.0977,4.0963,4.0987,4.1027,4.1032,4.0842,4.0983,4.0948,4.0967,4.0992,4.0998,4.0931,4.0955,4.1011,4.0942,4.0982,4.0976,4.0937,4.1003,4.1001,4.092,3.984,4.0767,4.1007,4.1025,4.0907,4.0977,4.0947,2,4,1,25,1,1,1,1
2016/03/24 20:34:42.000.,0,0,0,38,0,0,0,1,0,0,0,126.9,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,88.8,7.36,44.99,3,127,-23.42,127,126.96,4.1047,3.9847,3999,3999,32,30,19.39,152.76,31,9,1,0,0,155.4,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,8,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127,0,1,30,1,31,9,0,4.0946,4.1047,4.0967,4.0987,4.0972,4.0987,4.1026,4.1032,4.085,4.1002,4.0958,4.0977,4.0991,4.1,4.0937,4.0967,4.1028,4.0948,4.0992,4.0977,4.0942,4.1016,4.1006,4.0932,3.9847,4.0768,4.1013,4.1028,4.0913,4.0987,4.0955,2,4,1,25,1,1,1,1
2016/03/24 20:34:52.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,88.8,7.36,44.99,3,127,-23.14,127,127,4.1043,3.9846,3999,3999,32,30,19.41,152.83,31,9,1,0,0,155.4,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,23.8,127,0,1,30,1,31,9,0,4.0947,4.1047,4.0967,4.0983,4.0971,4.0986,4.1023,4.1031,4.0852,4.0997,4.0958,4.0982,4.0998,4.1003,4.0931,4.0955,4.1018,4.0952,4.0997,4.0991,4.0946,4.101,4.1006,4.0928,3.9842,4.0771,4.1013,4.1031,4.0916,4.0985,4.0948,2,4,1,25,1,1,1,1
2016/03/24 20:35:02.000.,0,0,0,38,0,0,0,1,0,0,0,126.9,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,88.8,7.36,44.99,3,127,-23.42,127,126.98,4.1055,3.9856,3999,3999,32,30,19.42,152.89,31,9,1,0,0,155.5,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127,0,1,30,1,31,9,0,4.0956,4.1052,4.0971,4.0995,4.0977,4.1002,4.1042,4.1048,4.0862,4.101,4.0966,4.0987,4.1008,4.1012,4.0938,4.0963,4.1023,4.0958,4.1005,4.1001,4.0953,4.102,4.1015,4.0937,3.9855,4.0782,4.1025,4.1042,4.0927,4.0995,4.0961,2,4,1,25,1,1,1,1
2016/03/24 20:35:12.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,88.8,7.36,44.99,3,127.06,-23.42,127.06,127,4.1048,3.9856,3999,3999,32,30,19.42,152.95,31,9,1,0,0,155.5,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.2,127,0,1,30,1,31,9,0,4.0952,4.1053,4.0973,4.0993,4.0982,4.1003,4.1042,4.1046,4.0857,4.1007,4.0972,4.0985,4.1003,4.101,4.0941,4.0967,4.1032,4.0963,4.1003,4.0995,4.095,4.102,4.1015,4.0942,3.9851,4.0777,4.1027,4.1042,4.0925,4.0992,4.0958,2,4,1,25,1,1,1,1
2016/03/24 20:35:22.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,88.8,7.36,44.99,3,127.04,-23.42,127.04,127,4.1057,3.9857,3999,3999,32,30,19.44,153.01,31,9,1,0,0,155.6,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.2,127.1,0,1,30,1,31,9,0,4.0957,4.1057,4.0987,4.1,4.099,4.1002,4.1046,4.1046,4.0857,4.1007,4.0971,4.0983,4.1002,4.1012,4.0952,4.0982,4.1038,4.0961,4.0996,4.0991,4.0955,4.1022,4.1021,4.0945,3.9857,4.0787,4.1028,4.1046,4.0927,4.1002,4.0967,2,4,1,25,1,1,1,1
2016/03/24 20:35:32.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.06,-23.42,127.06,127.02,4.1062,3.9866,3999,3999,32,30,19.45,153.07,31,9,1,0,0,155.7,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24,127,0,1,30,1,31,9,0,4.0962,4.1058,4.0982,4.0996,4.0985,4.101,4.1055,4.1062,4.0876,4.1022,4.098,4.0992,4.1008,4.102,4.0957,4.0987,4.1047,4.0967,4.1007,4.0997,4.0958,4.1031,4.1026,4.0947,3.9862,4.0791,4.1037,4.1057,4.0933,4.1003,4.0972,8,4,1,25,1,1,1,1
2016/03/24 20:35:42.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.04,-23.42,127.04,127.04,4.1065,3.9863,3999,3999,32,30,19.45,153.13,31,9,1,0,0,155.7,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.1,0,1,30,1,31,9,0,4.0958,4.1055,4.0981,4.0998,4.0991,4.1013,4.1062,4.107,4.088,4.1028,4.0978,4.0998,4.1026,4.1027,4.0957,4.0975,4.1035,4.0972,4.1012,4.1016,4.0967,4.1032,4.1026,4.0951,3.9861,4.0792,4.104,4.1057,4.0937,4.1005,4.0972,8,4,1,25,1,1,1,1
2016/03/24 20:35:52.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.06,-23.42,127.06,127.06,4.1073,3.9872,3999,3999,32,30,19.45,153.19,31,9,1,0,0,155.8,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24,127.1,0,1,30,1,31,9,0,4.0968,4.1073,4.0993,4.1017,4.1002,4.1022,4.1062,4.1062,4.0878,4.1027,4.0991,4.1007,4.1022,4.1028,4.0958,4.0988,4.1057,4.0981,4.1022,4.1012,4.0967,4.1041,4.1032,4.0958,3.9871,4.08,4.1047,4.1065,4.0942,4.1013,4.0976,2,4,1,25,1,1,1,1
2016/03/24 20:36:02.000.,0,0,0,38,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.08,-23.42,127.08,127.08,4.1076,3.9875,3999,3999,32,30,19.48,153.25,31,9,1,0,0,155.8,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.1,0,1,30,1,31,9,0,4.0977,4.1076,4.1007,4.1021,4.1003,4.1018,4.1057,4.1062,4.0875,4.1022,4.0988,4.1007,4.1032,4.1037,4.0961,4.099,4.1052,4.0978,4.1025,4.102,4.0976,4.104,4.1035,4.0962,3.9875,4.0806,4.1042,4.106,4.0948,4.102,4.0985,2,4,1,25,1,1,1,1
2016/03/24 20:36:12.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.12,-23.7,127.12,127.08,4.1073,3.9878,3999,3999,32,30,19.49,153.31,31,9,1,0,0,155.9,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.2,127.1,0,1,30,1,31,9,0,4.0978,4.1072,4.0995,4.1012,4.1002,4.1025,4.1071,4.1081,4.0896,4.1036,4.0992,4.101,4.1038,4.1042,4.0966,4.0992,4.105,4.0981,4.1025,4.1022,4.099,4.1052,4.104,4.0963,3.9877,4.0811,4.1051,4.1065,4.0952,4.1018,4.0987,8,4,1,25,1,1,1,1
2016/03/24 20:36:22.000.,0,0,0,38,0,0,0,1,0,0,0,127,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.12,-23.42,127.12,127.1,4.1086,3.9883,3999,3999,32,30,19.49,153.38,31,9,1,0,0,156,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.1,0,1,30,1,31,9,0,4.0985,4.1083,4.1005,4.1025,4.1013,4.1032,4.1071,4.1077,4.0891,4.1038,4.1,4.1017,4.1042,4.1048,4.0972,4.0998,4.1055,4.0991,4.1031,4.1035,4.0987,4.1051,4.1042,4.0967,3.9882,4.0816,4.1055,4.1067,4.0955,4.1031,4.099,2,4,1,25,1,1,1,1
2016/03/24 20:36:32.000.,0,0,0,38,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.12,-23.42,127.12,127.14,4.1083,3.9887,3999,3999,32,30,19.51,153.44,31,9,1,0,0,156,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.2,127.1,0,1,30,1,31,9,0,4.0982,4.1085,4.1012,4.1032,4.1017,4.1035,4.1071,4.1077,4.0887,4.1038,4.1,4.102,4.1042,4.1047,4.0972,4.1001,4.1067,4.0997,4.1037,4.1035,4.0986,4.1052,4.105,4.0975,3.9887,4.0817,4.1056,4.1073,4.0958,4.1032,4.0996,2,4,1,25,1,1,1,1
2016/03/24 20:36:42.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.14,-23.4,127.14,127.14,4.1092,3.9888,3999,3999,32,30,19.51,153.5,31,9,1,0,0,156.1,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24,127.1,0,1,30,1,31,9,0,4.0987,4.1083,4.1008,4.1023,4.1012,4.1033,4.1082,4.1091,4.0903,4.1052,4.101,4.1025,4.1045,4.1048,4.0976,4.1005,4.1071,4.1,4.1046,4.1036,4.0987,4.1062,4.1052,4.0975,3.9886,4.082,4.1063,4.1082,4.0962,4.103,4.0997,8,4,1,25,1,1,1,1
2016/03/24 20:36:52.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.16,-23.42,127.16,127.12,4.1098,3.989,3999,3999,32,30,19.53,153.56,31,9,1,0,0,156.2,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.2,0,1,30,1,31,9,0,4.0996,4.1097,4.1021,4.1038,4.1023,4.1038,4.1082,4.1083,4.0897,4.105,4.1011,4.1032,4.1048,4.1053,4.0982,4.1007,4.1078,4.1005,4.1052,4.104,4.0987,4.1062,4.1058,4.0981,3.989,4.083,4.1067,4.1087,4.0967,4.1036,4.1002,2,4,1,25,1,1,1,1
2016/03/24 20:37:02.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.16,-23.42,127.16,127.14,4.1107,3.9897,3999,3999,32,30,19.53,153.62,31,9,1,0,0,156.2,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24,127.2,0,1,30,1,31,9,0,4.0998,4.1105,4.1028,4.1047,4.1028,4.1046,4.1088,4.1087,4.0903,4.1055,4.1015,4.1027,4.1048,4.106,4.1002,4.1026,4.1078,4.1003,4.1042,4.1035,4.1,4.1071,4.1062,4.0987,3.9897,4.0833,4.1075,4.1088,4.097,4.1042,4.1012,2,4,1,25,1,1,1,1
2016/03/24 20:37:12.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.2,7.36,44.99,3,127.18,-23.42,127.18,127.14,4.1102,3.9897,3999,3999,32,30,19.54,153.68,31,9,1,0,0,156.3,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.2,0,1,30,1,31,9,0,4.1,4.1106,4.1027,4.1048,4.1036,4.1051,4.1091,4.1091,4.0907,4.1055,4.1017,4.1037,4.1058,4.1062,4.0992,4.1012,4.1081,4.1012,4.1053,4.1048,4.0997,4.1068,4.1063,4.0987,3.99,4.0827,4.1071,4.1092,4.0977,4.1042,4.101,2,4,1,25,1,1,1,1
2016/03/24 20:37:22.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.22,-23.42,127.22,127.16,4.111,3.9908,3999,3999,32,30,19.55,153.74,31,9,1,0,0,156.3,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24,127.2,0,1,30,1,31,9,0,4.1007,4.1103,4.1026,4.1047,4.1032,4.1053,4.1097,4.1107,4.0922,4.107,4.1032,4.1046,4.1056,4.1065,4.0997,4.1027,4.1097,4.1022,4.1057,4.1046,4.1002,4.1072,4.107,4.0997,3.9907,4.084,4.1081,4.1097,4.098,4.1053,4.1022,2,4,1,25,1,1,1,1
2016/03/24 20:37:32.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.2,-23.42,127.2,127.18,4.1111,3.9906,3999,3999,32,30,19.55,153.8,31,9,1,0,0,156.4,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,23.8,127.2,0,1,30,1,31,9,0,4.1012,4.1112,4.1032,4.1048,4.1028,4.1051,4.1093,4.1097,4.0918,4.1065,4.1027,4.1045,4.1065,4.1062,4.0998,4.1031,4.1092,4.102,4.1057,4.1047,4.0998,4.1073,4.1071,4.0996,3.9906,4.084,4.1082,4.1095,4.0982,4.1055,4.1017,2,4,1,25,1,1,1,1
2016/03/24 20:37:42.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.22,-23.14,127.22,127.2,4.1118,3.9916,3999,3999,32,30,19.58,153.86,31,9,1,0,0,156.5,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,23.9,127.2,0,1,30,1,31,9,0,4.1022,4.1116,4.1036,4.1055,4.1043,4.1071,4.1107,4.1112,4.0932,4.1077,4.1032,4.1057,4.1072,4.1077,4.1007,4.1027,4.1097,4.1027,4.1067,4.1072,4.1017,4.1087,4.1078,4.1003,3.9913,4.0846,4.1088,4.111,4.099,4.1065,4.1026,2,4,1,25,1,1,1,1
2016/03/24 20:37:52.000.,0,0,0,37,0,0,0,1,0,0,0,127.2,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.24,-23.42,127.24,127.2,4.1117,3.9912,3999,3999,32,30,19.58,153.92,31,9,1,0,0,156.5,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.2,0,1,30,1,31,9,0,4.1022,4.1118,4.1032,4.1052,4.1042,4.1062,4.1105,4.1117,4.0932,4.1081,4.103,4.1055,4.1078,4.1082,4.1007,4.1031,4.109,4.1022,4.1071,4.1065,4.1026,4.1086,4.1082,4.101,3.9916,4.0848,4.1082,4.1107,4.0992,4.1062,4.1022,2,4,1,25,1,1,1,1
2016/03/24 20:38:02.000.,0,0,0,37,0,0,0,1,0,0,0,127.1,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.24,-23.42,127.24,127.18,4.1126,3.9916,3999,3999,32,30,19.59,153.99,31,9,1,0,0,156.6,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24,127.3,0,1,30,1,31,9,0,4.1025,4.1122,4.1042,4.1058,4.1046,4.1071,4.1115,4.112,4.0936,4.1087,4.1035,4.1057,4.1081,4.1088,4.1021,4.1038,4.1097,4.1025,4.1073,4.1075,4.1032,4.1093,4.1087,4.1012,3.9922,4.0856,4.1096,4.1112,4.1,4.1072,4.1036,2,4,1,25,1,1,1,1
2016/03/24 20:38:12.000.,0,0,0,37,0,0,0,1,0,0,0,127.2,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.24,-23.42,127.24,127.24,4.1128,3.993,3999,3999,32,30,19.6,154.05,31,9,1,0,0,156.7,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.3,0,1,30,1,31,9,0,4.1032,4.1131,4.1048,4.1071,4.1055,4.1075,4.1121,4.1128,4.094,4.1091,4.1038,4.1056,4.1082,4.1097,4.1026,4.1048,4.1105,4.1026,4.1072,4.1077,4.1038,4.1097,4.1093,4.1018,3.9925,4.0855,4.1102,4.1125,4.1003,4.1071,4.1032,2,4,1,25,1,1,1,1
2016/03/24 20:38:22.000.,0,0,0,37,0,0,0,1,0,0,0,127.2,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.28,-23.14,127.28,127.26,4.1128,3.9925,3999,3999,32,30,19.62,154.11,31,9,1,0,0,156.7,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,23.9,127.3,0,1,30,1,31,9,0,4.1033,4.1128,4.1052,4.1072,4.1055,4.1077,4.1122,4.1126,4.0945,4.1091,4.1043,4.1068,4.1083,4.1093,4.1017,4.1042,4.1107,4.1042,4.1087,4.1077,4.1027,4.1097,4.1092,4.102,3.9925,4.0857,4.11,4.1122,4.1007,4.108,4.1036,2,4,1,25,1,1,1,1
2016/03/24 20:38:32.000.,0,0,0,37,0,0,0,1,0,0,0,127.2,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.3,-23.42,127.3,127.24,4.114,3.9932,3999,3999,32,30,19.62,154.17,31,9,1,0,0,156.8,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,23.9,127.3,0,1,30,1,31,9,0,4.1042,4.114,4.1063,4.1082,4.107,4.1093,4.1128,4.113,4.0946,4.1091,4.1055,4.108,4.1097,4.11,4.1025,4.1048,4.1117,4.1047,4.1092,4.1087,4.1038,4.1107,4.1102,4.1022,3.993,4.0867,4.1108,4.1135,4.101,4.1082,4.1051,2,4,1,25,1,1,1,1
2016/03/24 20:38:42.000.,0,0,0,37,0,0,0,1,0,0,0,127.3,0,0,150.1,50.02,0,0,0,0.04,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.3,-23.14,127.3,127.3,4.1138,3.9935,3999,3999,32,30,19.63,154.23,31,9,1,0,0,156.8,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,2,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,23.8,127.3,0,1,30,1,31,9,0,4.1036,4.114,4.1058,4.1083,4.1065,4.1088,4.1128,4.1135,4.0942,4.1093,4.1052,4.1071,4.1097,4.1106,4.103,4.1055,4.111,4.1038,4.1088,4.1087,4.1045,4.1107,4.1105,4.1025,3.9932,4.0863,4.1108,4.1126,4.1013,4.1083,4.1052,2,4,1,25,1,1,1,1
2016/03/24 20:38:52.000.,0,0,0,37,0,0,0,1,0,0,0,127.2,0,0,150.1,50.02,0,0,0,0,4.68,4.68,4.68,4.68,1,1,0,13.876,1,4,1,0,89.6,7.36,44.99,3,127.32,-23.42,127.32,127.28,4.115,3.9936,3999,3999,32,30,19.64,154.29,31,9,1,0,0,156.9,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,8,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.1,127.3,0,1,30,1,31,9,0,4.1042,4.1147,4.1063,4.1085,4.1076,4.1097,4.1141,4.1146,4.0955,4.1098,4.1052,4.1073,4.1096,4.1108,4.1043,4.1067,4.1122,4.1042,4.1091,4.1087,4.1052,4.1112,4.1107,4.1032,3.9937,4.0877,4.1118,4.1137,4.1017,4.1088,4.1052,2,4,1,25,1,1,1,1
2016/03/24 20:39:02.000.,0,0,0,37,0,0,0,1,0,0,0,127.2,0,0,150.1,50.02,0,0,0,0.02,4.68,4.68,4.68,4.68,1,1,0,13.889,1,4,1,0,89.6,7.36,44.99,3,127.32,-23.7,127.32,127.28,4.1152,3.9942,3999,3999,32,30,19.65,154.35,31,9,1,0,0,157,86.8,0,0,130,29.2,2,2,2,2,0,0,1,0,0,0,0,1,25,8,32,30,30,31,31,32,32,32,31,32,32,17413,2,2,3,2,3,24.2,127.3,0,1,30,1,31,9,0,4.1047,4.1142,4.1067,4.1087,4.1071,4.1093,4.1142,4.1155,4.0968,4.1111,4.1068,4.1077,4.1097,4.1106,4.1042,4.1072,4.1132,4.1052,4.1093,4.1081,4.104,4.1117,4.1111,4.1037,3.9943,4.0876,4.1117,4.1141,4.1023,4.1093,4.1056,8,4,1,25,1,1,1,1
